,Date,Time,Event,Location,Away_Seed,Away_Team,Away_Score,Home_Seed,Home_Team,Home_Score,Away_Wins,Away_Losses,Home_Wins,Home_Losses,Away_id,Home_id,Game_id
1378,2024-11-27,08:30 PM,2024-25 MBB Fort Myers Tip-Off,"Fort Myers, FL ",,Xavier,53,,Michigan,78,6,1,6,1,590790,590565,5810314
1379,2024-11-27,08:30 PM,2024-25 MBB Cancun Challenge,"Cancún, MEX ",,Wyoming,70,,LMU (CA),73,5,2,3,3,590789,590549,5810351
1380,2024-11-27,09:00 PM,Regular Season,Marquette,,Stonehill,59,,Marquette,94,4,5,7,0,590795,590554,5730113
1381,2024-11-27,09:00 PM,Regular Season,Montana,,CSUN,75,,Montana,83,5,2,5,3,590544,590573,5730025
1382,2024-11-27,09:30 PM,2024-25 MBB Acrisure Holiday Invitational,"Palm Desert, CA ",,SMU,77,,Washington St.,60,6,2,6,2,590732,590775,5810720
1383,2024-11-27,09:30 PM,2024-25 MBB Maui Invitational,"Lahaina, HI ",,Michigan St.,94,,North Carolina,91,6,2,4,3,590564,590578,5810055
1384,2024-11-27,10:00 PM,Regular Season,Pacific,,Ark.-Pine Bluff,71,,Pacific,83,1,7,4,4,590496,590681,5733179
1385,2024-11-27,10:00 PM,Regular Season,California,,Mercyhurst,55,,California,81,4,4,6,1,591002,590547,5729058
1386,2024-11-27,10:00 PM,2024-25 MBB Thanksgiving Festival,"Las Vegas, NV ",,Alabama,95,,Rutgers,90,6,1,5,2,590513,590700,5722387
1387,2024-11-27,10:00 PM,Regular Season,San Diego,,Marian (WI),64,,San Diego,69,6,0,3,4,591308,590709,5738280
1388,2024-11-27,11:00 PM,2024-25 MBB Ball Dawgs Classic,"Henderson, NV ",,San Jose St.,82,,Long Beach St.,66,4,5,1,8,590711,590804,5725902
1389,2024-11-27,12:00 AM,2024-25 MBB Maui Invitational,"Lahaina, HI ",,UConn,67,,Dayton,85,4,3,6,2,590809,590609,5810057
1390,2024-11-27,12:00 AM,2024-25 MBB Acrisure Holiday Invitational,"Palm Desert, CA ",,California Baptist,86,,Fresno St.,81,5,3,3,4,590712,590542,5810718
1391,2024-11-27,12:30 AM,2024-25 MBB Thanksgiving Festival,"Las Vegas, NV ",,Houston,65,,Notre Dame,54,4,2,4,3,590647,590673,5732353
1392,2024-11-28,12:00 PM,2024-25 MBB ESPN Events Invitational,"Kissimmee, FL ",,Minnesota,66,,Wichita St.,68,5,2,6,0,590567,590782,5723231
1393,2024-11-28,12:00 PM,2024-25 MBB Battle 4 Atlantis,"Paradise Island, Bahamas ",,West Virginia,70,,Louisville,79,4,2,5,1,590778,590489,5810883
1394,2024-11-28,02:00 PM,2024-25 MBB Jacksonville Classic,"Jacksonville, FL ",,UT Arlington,78,,Rhode Island,83,3,5,7,0,590753,590695,5740543
1395,2024-11-28,02:30 PM,2024-25 MBB Battle 4 Atlantis,"Paradise Island, Bahamas ",,Gonzaga,89,,Indiana,73,6,1,4,2,590640,590470,5810880
1396,2024-11-28,02:30 PM,2024-25 MBB ESPN Events Invitational,"Kissimmee, FL ",,Florida,75,,Wake Forest,58,7,0,6,2,590630,590774,5731316
1397,2024-11-28,03:00 PM,2024-25 MBB Rady Children’s Invitational,"La Jolla, CA ",,NC State,61,,Purdue,71,5,1,6,1,590816,590692,5722137
1398,2024-11-28,03:00 PM,2024-25 MBB Samford MTE,"Birmingham, AL ",,Utah Valley,63,,North Dakota St.,83,4,3,5,4,590508,590661,5732520
1399,2024-11-28,04:00 PM,2024-25 MBB Acrisure Invitational,"Palm Desert, CA ",,Santa Clara,69,,TCU,52,3,4,4,2,590719,590750,5729910
1400,2024-11-28,04:00 PM,2024-25 MBB Thanksgiving Hoops Showcase,"Kansas City, MO ",,Illinois,90,,Arkansas,77,6,1,5,2,590814,590521,5734784
1401,2024-11-28,05:00 PM,2024-25 MBB Battle 4 Atlantis,"Paradise Island, Bahamas ",,Arizona,77,,Oklahoma,82,3,3,6,0,590519,590677,5810882
1402,2024-11-28,05:30 PM,2024-25 MBB Rady Children’s Invitational,"La Jolla, CA ",,BYU,85,,Ole Miss,96,5,1,6,0,590534,590570,5722838
1403,2024-11-28,05:30 PM,2024-25 MBB NIT Season Tip-Off,"Kissimmee, FL ",,Utah St.,72,,St. Bonaventure,67,6,0,6,1,590765,590702,5756590
1404,2024-11-28,06:30 PM,2024-25 MBB Acrisure Invitational,"Palm Desert, CA ",,Washington,73,,Colorado St.,67,5,1,3,3,590776,590601,5737039
1405,2024-11-28,07:00 PM,2024-25 MBB Arizona Tip-Off,"Tempe, AZ ",,Northwestern,69,,Butler,71,5,2,5,1,590672,590539,5737552
1406,2024-11-28,07:30 PM,2024-25 MBB Western Slam,"Lethbridge, Canada ",,Kennesaw St.,59,,UC Irvine,76,5,2,6,0,590493,590587,5729399
1407,2024-11-28,07:30 PM,2024-25 MBB Battle 4 Atlantis,"Paradise Island, Bahamas ",,Davidson,69,,Providence,58,5,1,5,2,590608,590691,5810881
1408,2024-11-28,08:00 PM,2024-25 MBB NIT Season Tip-Off,"Kissimmee, FL ",,UNI,48,,North Texas,68,3,3,6,1,590669,590663,5722617
1409,2024-11-28,09:00 PM,2024-25 MBB Acrisure Classic,"Palm Desert, CA ",,Saint Mary's (CA),71,,Southern California,36,7,0,5,2,590819,590729,5738215
1410,2024-11-28,09:30 PM,2024-25 MBB Western Slam,"Lethbridge, Canada ",,Kent St.,65,,Towson,54,5,1,4,3,590479,590758,5729553
1411,2024-11-28,09:30 PM,2024-25 MBB Arizona Tip-Off,"Tempe, AZ ",,Mississippi St.,80,,UNLV,58,6,0,4,2,590568,590584,5729968
1412,2024-11-28,11:30 PM,2024-25 MBB Acrisure Classic,"Palm Desert, CA ",,Arizona St.,85,,New Mexico,82,6,1,5,2,590518,590815,5738160
1413,2024-11-29,11:00 AM,Regular Season,South Alabama,,Alcorn,65,,South Alabama,74,0,8,5,3,590515,590722,5723988
1414,2024-11-29,11:00 AM,2024-25 MBB Battle 4 Atlantis,"Paradise Island, Bahamas ",,Providence,73,,Indiana,89,5,3,5,2,590691,590470,5810878
1415,2024-11-29,12:00 PM,2024-25 MBB Live Oak Bank Holiday Classic,"Wilmington, NC ",,Colgate,50,,App State,72,2,5,5,2,590808,590517,5730586
1416,2024-11-29,12:00 PM,Regular Season,Boston College,,Dartmouth,88,,Boston College,83,3,3,6,2,590607,590530,5725857
1417,2024-11-29,01:00 PM,2024-25 MBB Arizona Tip-Off,"Tempe, AZ ",,Bowling Green,70,,Weber St.,73,2,5,3,4,590532,590777,5730841
1418,2024-11-29,01:00 PM,2024-25 MBB ESPN Events Invitational,"Kissimmee, FL ",,Minnesota,51,,Wake Forest,57,5,3,7,2,590567,590774,5810886
1419,2024-11-29,01:30 PM,Regular Season,DePaul,,Valparaiso,70,,DePaul,89,4,3,7,0,590767,590610,5729952
1420,2024-11-29,02:00 PM,2024-25 MBB Acrisure Invitational,"Palm Desert, CA ",,TCU,72,,Colorado St.,76,4,3,4,3,590750,590601,5810729
1421,2024-11-29,02:00 PM,Regular Season,Bradley,,Judson (IL),41,,Bradley,107,,,7,1,,590533,5728449
1422,2024-11-29,02:00 PM,Regular Season,George Washington,,VMI,64,,George Washington,77,4,5,7,1,590771,590634,5722408
1423,2024-11-29,02:00 PM,2024-25 MBB Lafayette Classic,"Easton, PA ",,Niagara,65,,Binghamton,62,2,4,2,6,590656,590528,5734400
1424,2024-11-29,02:00 PM,2024-25 MBB Cathedral of College Basketball Classic,"Philadelphia, PA ",,Maine,69,,Elon,56,4,3,3,3,590551,590491,5724047
1425,2024-11-29,02:00 PM,2024-25 MBB Baha Mar Nassau Championship,"Nassau, Bahamas ",,Tarleton St.,51,,Iona,62,1,6,2,5,590717,590472,5728237
1426,2024-11-29,02:00 PM,Regular Season,Troy,,Merrimack,72,,Troy,68,2,6,4,3,590713,590759,5736152
1427,2024-11-29,02:30 PM,Regular Season,Ohio St.,,Pittsburgh,91,,Ohio St.,90,7,1,5,2,590686,590674,5733107
1428,2024-11-29,03:00 PM,Regular Season,Eastern Ill.,,NIU,59,,Eastern Ill.,72,2,6,2,5,590668,590619,5734265
1429,2024-11-29,03:00 PM,Regular Season,Vanderbilt,,Tennessee Tech,56,,Vanderbilt,87,4,4,7,1,590745,590768,5723016
1430,2024-11-29,03:00 PM,Regular Season,Cleveland St.,,Morehead St.,71,,Cleveland St.,69,3,4,4,5,590807,590599,5728319
1431,2024-11-29,03:00 PM,2024-25 MBB Battle 4 Atlantis,"Paradise Island, Bahamas ",,Arizona,76,,West Virginia,83,3,4,5,2,590519,590778,5810879
1432,2024-11-29,03:30 PM,2024-25 MBB ESPN Events Invitational,"Kissimmee, FL ",,Wichita St.,51,,Florida,88,6,1,8,0,590782,590630,5810885
1433,2024-11-29,03:30 PM,2024-25 MBB Arizona Tip-Off,"Tempe, AZ ",,Pepperdine,82,,New Mexico St.,70,2,5,3,3,590685,590654,5737011
1434,2024-11-29,03:30 PM,2024-25 MBB Rady Children’s Invitational,"La Jolla, CA ",,NC State,61,,BYU,72,5,2,6,1,590816,590534,5833959
1435,2024-11-29,04:00 PM,Regular Season,Samford,,West Ga.,65,,Samford,86,0,9,7,2,591125,590821,5737597
1436,2024-11-29,04:00 PM,Regular Season,Virginia,,Holy Cross,41,,Virginia,67,4,4,5,2,590645,590773,5728804
1437,2024-11-29,04:00 PM,Regular Season,James Madison,,George Mason,66,,James Madison,61,5,3,4,4,590633,590797,5733971
1438,2024-11-29,04:00 PM,Regular Season,Liberty,,Central Penn,36,,Liberty,93,,,8,1,,590485,5728578
1439,2024-11-29,04:00 PM,Regular Season,UNCW,,Sam Houston,60,,UNCW,69,3,4,4,2,590707,590581,5731588
1440,2024-11-29,04:30 PM,2024-25 MBB Acrisure Invitational,"Palm Desert, CA ",,Santa Clara,69,,Washington,76,3,5,6,1,590719,590776,5810730
1441,2024-11-29,04:30 PM,Regular Season,Lafayette,,LIU,56,,Lafayette,75,3,5,3,4,590486,590482,5733611
1442,2024-11-29,04:30 PM,Regular Season,Penn,,Navy,86,,Penn,78,3,4,2,4,590764,590684,5728279
1443,2024-11-29,04:30 PM,2024-25 MBB Baha Mar Nassau Championship,"Nassau, Bahamas ",,Indiana St.,81,,Arkansas St.,86,3,4,5,1,590469,590520,5729107
1444,2024-11-29,05:00 PM,Regular Season,Belmont,,Gardner-Webb,74,,Belmont,83,4,4,6,2,590492,590503,5729609
1445,2024-11-29,05:30 PM,Regular Season,East Carolina,,N.C. A&T,69,,East Carolina,93,3,4,7,1,590659,590617,5722014
